date,adjOpen,adjHigh,adjLow,adjClose,adjVolume
2011-12-13,83.7175546959,83.9480757277,83.7175546959,83.9019715213,239711
2011-12-14,83.6176622488,83.8789194182,83.6176622488,83.8020790742,425775
2011-12-15,83.7559748679,83.7636589023,83.6022941801,83.6330303176,375428
2011-12-16,83.7559748679,83.9788118653,83.7098706615,83.8328152118,1042004
2011-12-19,83.7559748679,83.7790269711,83.6483983864,83.7252387303,183240
2011-12-20,83.855867315,84.1555446563,83.8097631086,84.1555446563,660153
2011-12-21,84.2247009658,84.2323850002,84.0402841404,84.2323850002,916889
2011-12-22,84.2170169314,84.3092253441,84.0787043123,84.2938572753,381691
2011-12-23,84.2708051721,84.3553295504,84.0095480028,84.247753069,364342
2011-12-27,84.2110834084,84.7355708303,84.079961553,84.4733271194,271140
2011-12-28,84.465614069,84.465614069,84.2265095091,84.3576313645,221310
2011-12-29,84.3422052639,84.5273184716,84.3113530626,84.5196054213,285593
2011-12-30,84.4579010187,84.7124316793,84.3113530626,84.6507272768,287602
2012-01-03,84.5658837232,84.8898318367,83.4397783763,83.8717091943,2221268
2012-01-04,83.9334135969,84.1416659555,83.7174481879,84.1031007039,733572
2012-01-05,83.9951179994,84.0645354523,83.8254308924,83.9796918988,664196
2012-01-06,84.1416659555,84.1416659555,83.4629175273,83.6094654834,809650
2012-01-09,83.7945786911,83.7945786911,83.2778043196,83.4860566782,330931
2012-01-10,83.5554741311,83.7278608058,83.3703609234,83.4629175273,392962
2012-01-11,83.4397783763,83.5091958292,83.2623782189,83.4397783763,246936
2012-01-12,83.5554741311,83.6788829363,83.4552044769,83.5091958292,281144
